Date + hour (YYYYMMDDHH),Views
"Feb 1, 2025, 8PM",861
"Feb 1, 2025, 9PM",875
"Feb 1, 2025, 10PM",790
"Feb 1, 2025, 11PM",550
"Feb 2, 2025, 12AM",517
"Feb 2, 2025, 1AM",343
"Feb 2, 2025, 2AM",116
"Feb 2, 2025, 3AM",101
"Feb 2, 2025, 4AM",105
"Feb 2, 2025, 5AM",81
"Feb 2, 2025, 6AM",77
"Feb 2, 2025, 7AM",175
"Feb 2, 2025, 8AM",329
"Feb 2, 2025, 9AM",437
"Feb 2, 2025, 10AM",606
"Feb 2, 2025, 11AM",587
"Feb 2, 2025, 12PM",671
"Feb 2, 2025, 1PM",745
"Feb 2, 2025, 2PM",725
"Feb 2, 2025, 3PM",839
"Feb 2, 2025, 4PM",899
"Feb 2, 2025, 5PM",703
"Feb 2, 2025, 6PM",738
"Feb 2, 2025, 7PM",713
"Feb 2, 2025, 8PM",1080
"Feb 2, 2025, 9PM",1268
"Feb 2, 2025, 10PM",1013
"Feb 2, 2025, 11PM",715
"Feb 3, 2025, 12AM",438
"Feb 3, 2025, 1AM",208
"Feb 3, 2025, 2AM",57
"Feb 3, 2025, 3AM",32
"Feb 3, 2025, 4AM",53
"Feb 3, 2025, 5AM",48
"Feb 3, 2025, 6AM",85
"Feb 3, 2025, 7AM",207
"Feb 3, 2025, 8AM",302
"Feb 3, 2025, 9AM",413
"Feb 3, 2025, 10AM",807
"Feb 3, 2025, 11AM",827
"Feb 3, 2025, 12PM",833
"Feb 3, 2025, 1PM",738
"Feb 3, 2025, 2PM",802
"Feb 3, 2025, 3PM",960
"Feb 3, 2025, 4PM",814
"Feb 3, 2025, 5PM",707
"Feb 3, 2025, 6PM",666
"Feb 3, 2025, 7PM",699
"Feb 3, 2025, 8PM",707
"Feb 3, 2025, 9PM",923
"Feb 3, 2025, 10PM",756
"Feb 3, 2025, 11PM",705
"Feb 4, 2025, 12AM",428
"Feb 4, 2025, 1AM",191
"Feb 4, 2025, 2AM",162
"Feb 4, 2025, 3AM",68
"Feb 4, 2025, 4AM",57
"Feb 4, 2025, 5AM",65
"Feb 4, 2025, 6AM",93
"Feb 4, 2025, 7AM",298
"Feb 4, 2025, 8AM",784
"Feb 4, 2025, 9AM",1271
"Feb 4, 2025, 10AM",1513
"Feb 4, 2025, 11AM",1845
"Feb 4, 2025, 12PM",1415
"Feb 4, 2025, 1PM",1013
"Feb 4, 2025, 2PM",1008
"Feb 4, 2025, 3PM",1461
"Feb 4, 2025, 4PM",1435
"Feb 4, 2025, 5PM",1511
"Feb 4, 2025, 6PM",1419
"Feb 4, 2025, 7PM",973
"Feb 4, 2025, 8PM",1289
"Feb 4, 2025, 9PM",1330
"Feb 4, 2025, 10PM",1019
"Feb 4, 2025, 11PM",830
"Feb 5, 2025, 12AM",328
"Feb 5, 2025, 1AM",225
"Feb 5, 2025, 2AM",105
"Feb 5, 2025, 3AM",106
"Feb 5, 2025, 4AM",91
"Feb 5, 2025, 5AM",51
"Feb 5, 2025, 6AM",96
"Feb 5, 2025, 7AM",235
"Feb 5, 2025, 8AM",454
"Feb 5, 2025, 9AM",818
"Feb 5, 2025, 10AM",847
"Feb 5, 2025, 11AM",1071
"Feb 5, 2025, 12PM",954
"Feb 5, 2025, 1PM",797
"Feb 5, 2025, 2PM",1035
"Feb 5, 2025, 3PM",884
"Feb 5, 2025, 4PM",991
"Feb 5, 2025, 5PM",867
"Feb 5, 2025, 6PM",753
"Feb 5, 2025, 7PM",716
"Feb 5, 2025, 8PM",791
"Feb 5, 2025, 9PM",879
"Feb 5, 2025, 10PM",1046
"Feb 5, 2025, 11PM",573
"Feb 6, 2025, 12AM",380
"Feb 6, 2025, 1AM",168
"Feb 6, 2025, 2AM",72
"Feb 6, 2025, 3AM",89
"Feb 6, 2025, 4AM",114
"Feb 6, 2025, 5AM",98
"Feb 6, 2025, 6AM",83
"Feb 6, 2025, 7AM",194
"Feb 6, 2025, 8AM",411
"Feb 6, 2025, 9AM",706
"Feb 6, 2025, 10AM",723
"Feb 6, 2025, 11AM",1138
"Feb 6, 2025, 12PM",789
"Feb 6, 2025, 1PM",988
"Feb 6, 2025, 2PM",1195
"Feb 6, 2025, 3PM",1149
"Feb 6, 2025, 4PM",919
"Feb 6, 2025, 5PM",933
"Feb 6, 2025, 6PM",835
"Feb 6, 2025, 7PM",815
"Feb 6, 2025, 8PM",717
"Feb 6, 2025, 9PM",1124
"Feb 6, 2025, 10PM",980
"Feb 6, 2025, 11PM",823
"Feb 7, 2025, 12AM",262
"Feb 7, 2025, 1AM",185
"Feb 7, 2025, 2AM",86
"Feb 7, 2025, 3AM",80
"Feb 7, 2025, 4AM",53
"Feb 7, 2025, 5AM",45
"Feb 7, 2025, 6AM",159
"Feb 7, 2025, 7AM",211
"Feb 7, 2025, 8AM",324
"Feb 7, 2025, 9AM",868
"Feb 7, 2025, 10AM",892
"Feb 7, 2025, 11AM",874
"Feb 7, 2025, 12PM",883
"Feb 7, 2025, 1PM",824
"Feb 7, 2025, 2PM",973
"Feb 7, 2025, 3PM",1083
"Feb 7, 2025, 4PM",1190
"Feb 7, 2025, 5PM",998
"Feb 7, 2025, 6PM",925
"Feb 7, 2025, 7PM",840
"Feb 7, 2025, 8PM",722
"Feb 7, 2025, 9PM",1038
"Feb 7, 2025, 10PM",949
"Feb 7, 2025, 11PM",630
"Feb 8, 2025, 12AM",415
"Feb 8, 2025, 1AM",218
"Feb 8, 2025, 2AM",144
"Feb 8, 2025, 3AM",64
"Feb 8, 2025, 4AM",61
"Feb 8, 2025, 5AM",50
"Feb 8, 2025, 6AM",80
"Feb 8, 2025, 7AM",285
"Feb 8, 2025, 8AM",385
"Feb 8, 2025, 9AM",602
"Feb 8, 2025, 10AM",566
"Feb 8, 2025, 11AM",590
"Feb 8, 2025, 12PM",745
"Feb 8, 2025, 1PM",723
"Feb 8, 2025, 2PM",864
"Feb 8, 2025, 3PM",832
"Feb 8, 2025, 4PM",866
"Feb 8, 2025, 5PM",1000
"Feb 8, 2025, 6PM",858
"Feb 8, 2025, 7PM",962
"Feb 8, 2025, 8PM",1000
"Feb 8, 2025, 9PM",1298
"Feb 8, 2025, 10PM",580
"Feb 8, 2025, 11PM",218
"Feb 9, 2025, 12AM",176
"Feb 9, 2025, 1AM",198
"Feb 9, 2025, 2AM",117
"Feb 9, 2025, 3AM",40
"Feb 9, 2025, 4AM",17
"Feb 9, 2025, 5AM",37
"Feb 9, 2025, 6AM",22
"Feb 9, 2025, 7AM",82
"Feb 9, 2025, 8AM",156
"Feb 9, 2025, 9AM",264
"Feb 9, 2025, 10AM",288
"Feb 9, 2025, 11AM",392
"Feb 9, 2025, 12PM",429
"Feb 9, 2025, 1PM",275
"Feb 9, 2025, 2PM",345
"Feb 9, 2025, 3PM",561
"Feb 9, 2025, 4PM",364
"Feb 9, 2025, 5PM",385
"Feb 9, 2025, 6PM",520
"Feb 9, 2025, 7PM",135
"Feb 9, 2025, 8PM",439
"Feb 9, 2025, 9PM",1180
"Feb 9, 2025, 10PM",1171
"Feb 9, 2025, 11PM",748
"Feb 10, 2025, 12AM",546
"Feb 10, 2025, 1AM",271
"Feb 10, 2025, 2AM",130
"Feb 10, 2025, 3AM",76
"Feb 10, 2025, 4AM",78
"Feb 10, 2025, 5AM",54
"Feb 10, 2025, 6AM",108
"Feb 10, 2025, 7AM",252
"Feb 10, 2025, 8AM",398
"Feb 10, 2025, 9AM",721
"Feb 10, 2025, 10AM",925
"Feb 10, 2025, 11AM",1234
"Feb 10, 2025, 12PM",1105
"Feb 10, 2025, 1PM",1172
"Feb 10, 2025, 2PM",1221
"Feb 10, 2025, 3PM",1190
"Feb 10, 2025, 4PM",1019
"Feb 10, 2025, 5PM",1177
"Feb 10, 2025, 6PM",1056
"Feb 10, 2025, 7PM",1008
"Feb 10, 2025, 8PM",1064
"Feb 10, 2025, 9PM",1300
"Feb 10, 2025, 10PM",1090
"Feb 10, 2025, 11PM",920
"Feb 11, 2025, 12AM",475
"Feb 11, 2025, 1AM",268
"Feb 11, 2025, 2AM",140
"Feb 11, 2025, 3AM",74
"Feb 11, 2025, 4AM",87
"Feb 11, 2025, 5AM",74
"Feb 11, 2025, 6AM",182
"Feb 11, 2025, 7AM",344
"Feb 11, 2025, 8AM",596
"Feb 11, 2025, 9AM",953
"Feb 11, 2025, 10AM",1061
"Feb 11, 2025, 11AM",1104
"Feb 11, 2025, 12PM",1202
"Feb 11, 2025, 1PM",1031
"Feb 11, 2025, 2PM",1099
"Feb 11, 2025, 3PM",1253
"Feb 11, 2025, 4PM",1303
"Feb 11, 2025, 5PM",1112
"Feb 11, 2025, 6PM",1018
"Feb 11, 2025, 7PM",952
"Feb 11, 2025, 8PM",876
"Feb 11, 2025, 9PM",1176
"Feb 11, 2025, 10PM",1173
"Feb 11, 2025, 11PM",777
"Feb 12, 2025, 12AM",535
"Feb 12, 2025, 1AM",222
"Feb 12, 2025, 2AM",88
"Feb 12, 2025, 3AM",106
"Feb 12, 2025, 4AM",68
"Feb 12, 2025, 5AM",57
"Feb 12, 2025, 6AM",63
"Feb 12, 2025, 7AM",297
"Feb 12, 2025, 8AM",486
"Feb 12, 2025, 9AM",813
"Feb 12, 2025, 10AM",829
"Feb 12, 2025, 11AM",1128
"Feb 12, 2025, 12PM",894
"Feb 12, 2025, 1PM",946
"Feb 12, 2025, 2PM",1025
"Feb 12, 2025, 3PM",1070
"Feb 12, 2025, 4PM",1061
"Feb 12, 2025, 5PM",969
"Feb 12, 2025, 6PM",938
"Feb 12, 2025, 7PM",882
"Feb 12, 2025, 8PM",725
"Feb 12, 2025, 9PM",874
"Feb 12, 2025, 10PM",979
"Feb 12, 2025, 11PM",839
"Feb 13, 2025, 12AM",481
"Feb 13, 2025, 1AM",304
"Feb 13, 2025, 2AM",173
"Feb 13, 2025, 3AM",64
"Feb 13, 2025, 4AM",38
"Feb 13, 2025, 5AM",109
"Feb 13, 2025, 6AM",127
"Feb 13, 2025, 7AM",250
"Feb 13, 2025, 8AM",611
"Feb 13, 2025, 9AM",945
"Feb 13, 2025, 10AM",1059
"Feb 13, 2025, 11AM",1082
"Feb 13, 2025, 12PM",1108
"Feb 13, 2025, 1PM",903
"Feb 13, 2025, 2PM",820
"Feb 13, 2025, 3PM",1042
"Feb 13, 2025, 4PM",1060
"Feb 13, 2025, 5PM",1120
"Feb 13, 2025, 6PM",914
"Feb 13, 2025, 7PM",963
"Feb 13, 2025, 8PM",928
"Feb 13, 2025, 9PM",1119
"Feb 13, 2025, 10PM",1213
"Feb 13, 2025, 11PM",781
"Feb 14, 2025, 12AM",462
"Feb 14, 2025, 1AM",290
"Feb 14, 2025, 2AM",162
"Feb 14, 2025, 3AM",113
"Feb 14, 2025, 4AM",82
"Feb 14, 2025, 5AM",86
"Feb 14, 2025, 6AM",172
"Feb 14, 2025, 7AM",294
"Feb 14, 2025, 8AM",494
"Feb 14, 2025, 9AM",684
"Feb 14, 2025, 10AM",776
"Feb 14, 2025, 11AM",872
"Feb 14, 2025, 12PM",849
"Feb 14, 2025, 1PM",867
"Feb 14, 2025, 2PM",977
"Feb 14, 2025, 3PM",860
"Feb 14, 2025, 4PM",851
"Feb 14, 2025, 5PM",941
"Feb 14, 2025, 6PM",876
"Feb 14, 2025, 7PM",862
"Feb 14, 2025, 8PM",916
"Feb 14, 2025, 9PM",935
"Feb 14, 2025, 10PM",839
"Feb 14, 2025, 11PM",594
"Feb 15, 2025, 12AM",461
"Feb 15, 2025, 1AM",278
"Feb 15, 2025, 2AM",129
"Feb 15, 2025, 3AM",63
"Feb 15, 2025, 4AM",68
"Feb 15, 2025, 5AM",64
"Feb 15, 2025, 6AM",92
"Feb 15, 2025, 7AM",242
"Feb 15, 2025, 8AM",439
"Feb 15, 2025, 9AM",593
"Feb 15, 2025, 10AM",737
"Feb 15, 2025, 11AM",630
"Feb 15, 2025, 12PM",751
"Feb 15, 2025, 1PM",764
"Feb 15, 2025, 2PM",763
"Feb 15, 2025, 3PM",788
"Feb 15, 2025, 4PM",915
"Feb 15, 2025, 5PM",804
"Feb 15, 2025, 6PM",927
"Feb 15, 2025, 7PM",959
"Feb 15, 2025, 8PM",798
"Feb 15, 2025, 9PM",1107
"Feb 15, 2025, 10PM",852
"Feb 15, 2025, 11PM",699
"Feb 16, 2025, 12AM",429
"Feb 16, 2025, 1AM",252
"Feb 16, 2025, 2AM",109
"Feb 16, 2025, 3AM",86
"Feb 16, 2025, 4AM",78
"Feb 16, 2025, 5AM",51
"Feb 16, 2025, 6AM",31
"Feb 16, 2025, 7AM",148
"Feb 16, 2025, 8AM",301
"Feb 16, 2025, 9AM",391
"Feb 16, 2025, 10AM",496
"Feb 16, 2025, 11AM",663
"Feb 16, 2025, 12PM",733
"Feb 16, 2025, 1PM",704
"Feb 16, 2025, 2PM",678
"Feb 16, 2025, 3PM",721
"Feb 16, 2025, 4PM",685
"Feb 16, 2025, 5PM",768
"Feb 16, 2025, 6PM",946
"Feb 16, 2025, 7PM",822
"Feb 16, 2025, 8PM",825
"Feb 16, 2025, 9PM",981
"Feb 16, 2025, 10PM",1094
"Feb 16, 2025, 11PM",610
"Feb 17, 2025, 12AM",341
"Feb 17, 2025, 1AM",110
"Feb 17, 2025, 2AM",59
"Feb 17, 2025, 3AM",55
"Feb 17, 2025, 4AM",41
"Feb 17, 2025, 5AM",24
"Feb 17, 2025, 6AM",108
"Feb 17, 2025, 7AM",194
"Feb 17, 2025, 8AM",232
"Feb 17, 2025, 9AM",550
"Feb 17, 2025, 10AM",641
"Feb 17, 2025, 11AM",936
"Feb 17, 2025, 12PM",854
"Feb 17, 2025, 1PM",673
"Feb 17, 2025, 2PM",826
"Feb 17, 2025, 3PM",791
"Feb 17, 2025, 4PM",770
"Feb 17, 2025, 5PM",728
"Feb 17, 2025, 6PM",664
"Feb 17, 2025, 7PM",666
"Feb 17, 2025, 8PM",660
"Feb 17, 2025, 9PM",1026
"Feb 17, 2025, 10PM",807
"Feb 17, 2025, 11PM",599
"Feb 18, 2025, 12AM",335
"Feb 18, 2025, 1AM",165
"Feb 18, 2025, 2AM",114
"Feb 18, 2025, 3AM",79
"Feb 18, 2025, 4AM",75
"Feb 18, 2025, 5AM",66
"Feb 18, 2025, 6AM",116
"Feb 18, 2025, 7AM",169
"Feb 18, 2025, 8AM",398
"Feb 18, 2025, 9AM",571
"Feb 18, 2025, 10AM",671
"Feb 18, 2025, 11AM",937
"Feb 18, 2025, 12PM",898
"Feb 18, 2025, 1PM",766
"Feb 18, 2025, 2PM",872
"Feb 18, 2025, 3PM",985
"Feb 18, 2025, 4PM",1034
"Feb 18, 2025, 5PM",793
"Feb 18, 2025, 6PM",647
"Feb 18, 2025, 7PM",761
"Feb 18, 2025, 8PM",680
"Feb 18, 2025, 9PM",715
"Feb 18, 2025, 10PM",920
"Feb 18, 2025, 11PM",752
"Feb 19, 2025, 12AM",315
"Feb 19, 2025, 1AM",178
"Feb 19, 2025, 2AM",111
"Feb 19, 2025, 3AM",52
"Feb 19, 2025, 4AM",87
"Feb 19, 2025, 5AM",53
"Feb 19, 2025, 6AM",94
"Feb 19, 2025, 7AM",233
"Feb 19, 2025, 8AM",369
"Feb 19, 2025, 9AM",602
"Feb 19, 2025, 10AM",739
"Feb 19, 2025, 11AM",836
"Feb 19, 2025, 12PM",745
"Feb 19, 2025, 1PM",950
"Feb 19, 2025, 2PM",950
"Feb 19, 2025, 3PM",710
"Feb 19, 2025, 4PM",917
"Feb 19, 2025, 5PM",693
"Feb 19, 2025, 6PM",870
"Feb 19, 2025, 7PM",780
"Feb 19, 2025, 8PM",747
"Feb 19, 2025, 9PM",801
"Feb 19, 2025, 10PM",933
"Feb 19, 2025, 11PM",532
"Feb 20, 2025, 12AM",237
"Feb 20, 2025, 1AM",204
"Feb 20, 2025, 2AM",138
"Feb 20, 2025, 3AM",47
"Feb 20, 2025, 4AM",38
"Feb 20, 2025, 5AM",47
"Feb 20, 2025, 6AM",62
"Feb 20, 2025, 7AM",177
"Feb 20, 2025, 8AM",413
"Feb 20, 2025, 9AM",692
"Feb 20, 2025, 10AM",703
"Feb 20, 2025, 11AM",604
"Feb 20, 2025, 12PM",800
"Feb 20, 2025, 1PM",665
"Feb 20, 2025, 2PM",850
"Feb 20, 2025, 3PM",834
"Feb 20, 2025, 4PM",932
"Feb 20, 2025, 5PM",819
"Feb 20, 2025, 6PM",815
"Feb 20, 2025, 7PM",761
"Feb 20, 2025, 8PM",787
"Feb 20, 2025, 9PM",898
"Feb 20, 2025, 10PM",902
"Feb 20, 2025, 11PM",651
"Feb 21, 2025, 12AM",384
"Feb 21, 2025, 1AM",156
"Feb 21, 2025, 2AM",65
"Feb 21, 2025, 3AM",131
"Feb 21, 2025, 4AM",62
"Feb 21, 2025, 5AM",141
"Feb 21, 2025, 6AM",137
"Feb 21, 2025, 7AM",325
"Feb 21, 2025, 8AM",590
"Feb 21, 2025, 9AM",817
"Feb 21, 2025, 10AM",1013
"Feb 21, 2025, 11AM",1180
"Feb 21, 2025, 12PM",1253
"Feb 21, 2025, 1PM",1087
"Feb 21, 2025, 2PM",1179
"Feb 21, 2025, 3PM",1195
"Feb 21, 2025, 4PM",1290
"Feb 21, 2025, 5PM",1067
"Feb 21, 2025, 6PM",986
"Feb 21, 2025, 7PM",1036
"Feb 21, 2025, 8PM",1300
"Feb 21, 2025, 9PM",1296
"Feb 21, 2025, 10PM",1106
"Feb 21, 2025, 11PM",831
"Feb 22, 2025, 12AM",961
"Feb 22, 2025, 1AM",409
"Feb 22, 2025, 2AM",180
"Feb 22, 2025, 3AM",109
"Feb 22, 2025, 4AM",90
"Feb 22, 2025, 5AM",99
"Feb 22, 2025, 6AM",14000
"Feb 22, 2025, 7AM",7160
"Feb 22, 2025, 8AM",17247
"Feb 22, 2025, 9AM",16306
"Feb 22, 2025, 10AM",15095
"Feb 22, 2025, 11AM",15484
"Feb 22, 2025, 12PM",763
"Feb 22, 2025, 1PM",823
"Feb 22, 2025, 2PM",844
"Feb 22, 2025, 3PM",756
"Feb 22, 2025, 4PM",739
"Feb 22, 2025, 5PM",744
"Feb 22, 2025, 6PM",910
"Feb 22, 2025, 7PM",899
"Feb 22, 2025, 8PM",1272
"Feb 22, 2025, 9PM",1632
"Feb 22, 2025, 10PM",1225
"Feb 22, 2025, 11PM",981
"Feb 23, 2025, 12AM",540
"Feb 23, 2025, 1AM",358
"Feb 23, 2025, 2AM",169
"Feb 23, 2025, 3AM",134
"Feb 23, 2025, 4AM",70
"Feb 23, 2025, 5AM",61
"Feb 23, 2025, 6AM",159
"Feb 23, 2025, 7AM",195
"Feb 23, 2025, 8AM",490
"Feb 23, 2025, 9AM",547
"Feb 23, 2025, 10AM",603
"Feb 23, 2025, 11AM",814
"Feb 23, 2025, 12PM",812
"Feb 23, 2025, 1PM",784
"Feb 23, 2025, 2PM",615
"Feb 23, 2025, 3PM",771
"Feb 23, 2025, 4PM",734
"Feb 23, 2025, 5PM",1008
"Feb 23, 2025, 6PM",1096
"Feb 23, 2025, 7PM",1149
"Feb 23, 2025, 8PM",1254
"Feb 23, 2025, 9PM",1161
"Feb 23, 2025, 10PM",20
"Feb 23, 2025, 11PM",782
"Feb 24, 2025, 12AM",521
"Feb 24, 2025, 1AM",179
"Feb 24, 2025, 2AM",99
"Feb 24, 2025, 3AM",88
"Feb 24, 2025, 4AM",93
"Feb 24, 2025, 5AM",32
"Feb 24, 2025, 6AM",90
"Feb 24, 2025, 7AM",198
"Feb 24, 2025, 8AM",452
"Feb 24, 2025, 9AM",689
"Feb 24, 2025, 10AM",859
"Feb 24, 2025, 11AM",1080
"Feb 24, 2025, 12PM",1079
"Feb 24, 2025, 1PM",993
"Feb 24, 2025, 2PM",948
"Feb 24, 2025, 3PM",963
"Feb 24, 2025, 4PM",1097
"Feb 24, 2025, 5PM",1022
"Feb 24, 2025, 6PM",845
"Feb 24, 2025, 7PM",681
"Feb 24, 2025, 8PM",1036
"Feb 24, 2025, 9PM",1116
"Feb 24, 2025, 10PM",1134
"Feb 24, 2025, 11PM",858
"Feb 25, 2025, 12AM",408
"Feb 25, 2025, 1AM",164
"Feb 25, 2025, 2AM",144
"Feb 25, 2025, 3AM",64
"Feb 25, 2025, 4AM",65
"Feb 25, 2025, 5AM",69
"Feb 25, 2025, 6AM",141
"Feb 25, 2025, 7AM",195
"Feb 25, 2025, 8AM",348
"Feb 25, 2025, 9AM",637
"Feb 25, 2025, 10AM",697
"Feb 25, 2025, 11AM",841
"Feb 25, 2025, 12PM",907
"Feb 25, 2025, 1PM",787
"Feb 25, 2025, 2PM",1045
"Feb 25, 2025, 3PM",954
"Feb 25, 2025, 4PM",1170
"Feb 25, 2025, 5PM",1095
"Feb 25, 2025, 6PM",950
"Feb 25, 2025, 7PM",804
"Feb 25, 2025, 8PM",1230
"Feb 25, 2025, 9PM",1578
"Feb 25, 2025, 10PM",1452
"Feb 25, 2025, 11PM",973
"Feb 26, 2025, 12AM",520
"Feb 26, 2025, 1AM",242
"Feb 26, 2025, 2AM",138
"Feb 26, 2025, 3AM",83
"Feb 26, 2025, 4AM",75
"Feb 26, 2025, 5AM",97
"Feb 26, 2025, 6AM",181
"Feb 26, 2025, 7AM",404
"Feb 26, 2025, 8AM",609
"Feb 26, 2025, 9AM",817
"Feb 26, 2025, 10AM",1425
"Feb 26, 2025, 11AM",1554
"Feb 26, 2025, 12PM",1451
"Feb 26, 2025, 1PM",1149
"Feb 26, 2025, 2PM",1267
"Feb 26, 2025, 3PM",1061
"Feb 26, 2025, 4PM",1074
"Feb 26, 2025, 5PM",1119
"Feb 26, 2025, 6PM",1003
"Feb 26, 2025, 7PM",1102
"Feb 26, 2025, 8PM",1118
"Feb 26, 2025, 9PM",1242
"Feb 26, 2025, 10PM",1007
"Feb 26, 2025, 11PM",810
"Feb 27, 2025, 12AM",349
"Feb 27, 2025, 1AM",236
"Feb 27, 2025, 2AM",110
"Feb 27, 2025, 3AM",63
"Feb 27, 2025, 4AM",56
"Feb 27, 2025, 5AM",58
"Feb 27, 2025, 6AM",108
"Feb 27, 2025, 7AM",310
"Feb 27, 2025, 8AM",521
"Feb 27, 2025, 9AM",663
"Feb 27, 2025, 10AM",838
"Feb 27, 2025, 11AM",1090
"Feb 27, 2025, 12PM",872
"Feb 27, 2025, 1PM",984
"Feb 27, 2025, 2PM",1130
"Feb 27, 2025, 3PM",988
"Feb 27, 2025, 4PM",985
"Feb 27, 2025, 5PM",1127
"Feb 27, 2025, 6PM",1012
"Feb 27, 2025, 7PM",1129
"Feb 27, 2025, 8PM",1203
"Feb 27, 2025, 9PM",1854
"Feb 27, 2025, 10PM",1260
"Feb 27, 2025, 11PM",798
"Feb 28, 2025, 12AM",480
"Feb 28, 2025, 1AM",213
"Feb 28, 2025, 2AM",141
"Feb 28, 2025, 3AM",89
"Feb 28, 2025, 4AM",114
"Feb 28, 2025, 5AM",80
"Feb 28, 2025, 6AM",173
"Feb 28, 2025, 7AM",293
"Feb 28, 2025, 8AM",496
"Feb 28, 2025, 9AM",737
"Feb 28, 2025, 10AM",912
"Feb 28, 2025, 11AM",1122
"Feb 28, 2025, 12PM",968
"Feb 28, 2025, 1PM",920
"Feb 28, 2025, 2PM",859
"Feb 28, 2025, 3PM",1047
"Feb 28, 2025, 4PM",999
"Feb 28, 2025, 5PM",1036
"Feb 28, 2025, 6PM",875
"Feb 28, 2025, 7PM",731
"Feb 28, 2025, 8PM",1149
"Feb 28, 2025, 9PM",1576
"Feb 28, 2025, 10PM",1035
"Feb 28, 2025, 11PM",878
"Mar 1, 2025, 12AM",408
"Mar 1, 2025, 1AM",305
"Mar 1, 2025, 2AM",126
"Mar 1, 2025, 3AM",74
"Mar 1, 2025, 4AM",84
"Mar 1, 2025, 5AM",105
"Mar 1, 2025, 6AM",101
"Mar 1, 2025, 7AM",202
"Mar 1, 2025, 8AM",389
"Mar 1, 2025, 9AM",591
"Mar 1, 2025, 10AM",593
"Mar 1, 2025, 11AM",700
"Mar 1, 2025, 12PM",720
"Mar 1, 2025, 1PM",1145
"Mar 1, 2025, 2PM",990
"Mar 1, 2025, 3PM",865
"Mar 1, 2025, 4PM",759
"Mar 1, 2025, 5PM",879
"Mar 1, 2025, 6PM",1081
"Mar 1, 2025, 7PM",1119
"Mar 1, 2025, 8PM",1137
"Mar 1, 2025, 9PM",1324
"Mar 1, 2025, 10PM",732
"Mar 1, 2025, 11PM",680
"Mar 2, 2025, 12AM",597
"Mar 2, 2025, 1AM",362
"Mar 2, 2025, 2AM",160
"Mar 2, 2025, 3AM",121
"Mar 2, 2025, 4AM",110
"Mar 2, 2025, 5AM",76
"Mar 2, 2025, 6AM",149
"Mar 2, 2025, 7AM",346
"Mar 2, 2025, 8AM",348
"Mar 2, 2025, 9AM",546
"Mar 2, 2025, 10AM",745
"Mar 2, 2025, 11AM",830
"Mar 2, 2025, 12PM",805
"Mar 2, 2025, 1PM",776
"Mar 2, 2025, 2PM",881
"Mar 2, 2025, 3PM",842
"Mar 2, 2025, 4PM",1077
"Mar 2, 2025, 5PM",961
"Mar 2, 2025, 6PM",1062
"Mar 2, 2025, 7PM",1248
"Mar 2, 2025, 8PM",1772
"Mar 2, 2025, 9PM",1376
"Mar 2, 2025, 10PM",1345
"Mar 2, 2025, 11PM",1197
"Mar 3, 2025, 12AM",594
"Mar 3, 2025, 1AM",331
"Mar 3, 2025, 2AM",144
"Mar 3, 2025, 3AM",89
"Mar 3, 2025, 4AM",115
"Mar 3, 2025, 5AM",87
"Mar 3, 2025, 6AM",158
"Mar 3, 2025, 7AM",357
"Mar 3, 2025, 8AM",473
"Mar 3, 2025, 9AM",618
"Mar 3, 2025, 10AM",890
"Mar 3, 2025, 11AM",999
"Mar 3, 2025, 12PM",1044
"Mar 3, 2025, 1PM",815
"Mar 3, 2025, 2PM",1018
"Mar 3, 2025, 3PM",1069
"Mar 3, 2025, 4PM",1204
"Mar 3, 2025, 5PM",1086
"Mar 3, 2025, 6PM",1145
"Mar 3, 2025, 7PM",1105
"Mar 3, 2025, 8PM",981
"Mar 3, 2025, 9PM",1378
"Mar 3, 2025, 10PM",1038
"Mar 3, 2025, 11PM",1088
"Mar 4, 2025, 12AM",551
"Mar 4, 2025, 1AM",285
"Mar 4, 2025, 2AM",177
"Mar 4, 2025, 3AM",90
"Mar 4, 2025, 4AM",97
"Mar 4, 2025, 5AM",96
"Mar 4, 2025, 6AM",116
"Mar 4, 2025, 7AM",275
"Mar 4, 2025, 8AM",459
"Mar 4, 2025, 9AM",549
"Mar 4, 2025, 10AM",626
"Mar 4, 2025, 11AM",885
"Mar 4, 2025, 12PM",824
"Mar 4, 2025, 1PM",733
"Mar 4, 2025, 2PM",966
"Mar 4, 2025, 3PM",900
"Mar 4, 2025, 4PM",729
"Mar 4, 2025, 5PM",987
"Mar 4, 2025, 6PM",944
"Mar 4, 2025, 7PM",1137
"Mar 4, 2025, 8PM",540
"Mar 4, 2025, 9PM",1594
"Mar 4, 2025, 10PM",1285
"Mar 4, 2025, 11PM",917
"Mar 5, 2025, 12AM",475
"Mar 5, 2025, 1AM",267
"Mar 5, 2025, 2AM",105
"Mar 5, 2025, 3AM",62
"Mar 5, 2025, 4AM",87
"Mar 5, 2025, 5AM",80
"Mar 5, 2025, 6AM",155
"Mar 5, 2025, 7AM",256
"Mar 5, 2025, 8AM",442
"Mar 5, 2025, 9AM",600
"Mar 5, 2025, 10AM",883
"Mar 5, 2025, 11AM",921
"Mar 5, 2025, 12PM",1031
"Mar 5, 2025, 1PM",1011
"Mar 5, 2025, 2PM",1088
"Mar 5, 2025, 3PM",1149
"Mar 5, 2025, 4PM",1136
"Mar 5, 2025, 5PM",1055
"Mar 5, 2025, 6PM",970
