Date + hour (YYYYMMDDHH),Views
"Feb 2, 2025, 12AM",555
"Feb 2, 2025, 1AM",266
"Feb 2, 2025, 2AM",163
"Feb 2, 2025, 3AM",117
"Feb 2, 2025, 4AM",121
"Feb 2, 2025, 5AM",89
"Feb 2, 2025, 6AM",123
"Feb 2, 2025, 7AM",156
"Feb 2, 2025, 8AM",182
"Feb 2, 2025, 9AM",480
"Feb 2, 2025, 10AM",538
"Feb 2, 2025, 11AM",768
"Feb 2, 2025, 12PM",964
"Feb 2, 2025, 1PM",883
"Feb 2, 2025, 2PM",660
"Feb 2, 2025, 3PM",640
"Feb 2, 2025, 4PM",749
"Feb 2, 2025, 5PM",847
"Feb 2, 2025, 6PM",1112
"Feb 2, 2025, 7PM",1218
"Feb 2, 2025, 8PM",1220
"Feb 2, 2025, 9PM",1406
"Feb 2, 2025, 10PM",1176
"Feb 2, 2025, 11PM",993
"Feb 3, 2025, 12AM",551
"Feb 3, 2025, 1AM",397
"Feb 3, 2025, 2AM",103
"Feb 3, 2025, 3AM",118
"Feb 3, 2025, 4AM",103
"Feb 3, 2025, 5AM",58
"Feb 3, 2025, 6AM",92
"Feb 3, 2025, 7AM",175
"Feb 3, 2025, 8AM",361
"Feb 3, 2025, 9AM",712
"Feb 3, 2025, 10AM",785
"Feb 3, 2025, 11AM",812
"Feb 3, 2025, 12PM",850
"Feb 3, 2025, 1PM",887
"Feb 3, 2025, 2PM",1280
"Feb 3, 2025, 3PM",772
"Feb 3, 2025, 4PM",873
"Feb 3, 2025, 5PM",951
"Feb 3, 2025, 6PM",1161
"Feb 3, 2025, 7PM",846
"Feb 3, 2025, 8PM",810
"Feb 3, 2025, 9PM",1095
"Feb 3, 2025, 10PM",887
"Feb 3, 2025, 11PM",899
"Feb 4, 2025, 12AM",528
"Feb 4, 2025, 1AM",275
"Feb 4, 2025, 2AM",130
"Feb 4, 2025, 3AM",92
"Feb 4, 2025, 4AM",163
"Feb 4, 2025, 5AM",105
"Feb 4, 2025, 6AM",111
"Feb 4, 2025, 7AM",249
"Feb 4, 2025, 8AM",347
"Feb 4, 2025, 9AM",632
"Feb 4, 2025, 10AM",752
"Feb 4, 2025, 11AM",808
"Feb 4, 2025, 12PM",923
"Feb 4, 2025, 1PM",866
"Feb 4, 2025, 2PM",831
"Feb 4, 2025, 3PM",924
"Feb 4, 2025, 4PM",891
"Feb 4, 2025, 5PM",911
"Feb 4, 2025, 6PM",1000
"Feb 4, 2025, 7PM",900
"Feb 4, 2025, 8PM",901
"Feb 4, 2025, 9PM",1241
"Feb 4, 2025, 10PM",799
"Feb 4, 2025, 11PM",539
"Feb 5, 2025, 12AM",404
"Feb 5, 2025, 1AM",226
"Feb 5, 2025, 2AM",113
"Feb 5, 2025, 3AM",138
"Feb 5, 2025, 4AM",64
"Feb 5, 2025, 5AM",101
"Feb 5, 2025, 6AM",122
"Feb 5, 2025, 7AM",234
"Feb 5, 2025, 8AM",347
"Feb 5, 2025, 9AM",605
"Feb 5, 2025, 10AM",632
"Feb 5, 2025, 11AM",699
"Feb 5, 2025, 12PM",896
"Feb 5, 2025, 1PM",782
"Feb 5, 2025, 2PM",767
"Feb 5, 2025, 3PM",814
"Feb 5, 2025, 4PM",792
"Feb 5, 2025, 5PM",862
"Feb 5, 2025, 6PM",633
"Feb 5, 2025, 7PM",574
"Feb 5, 2025, 8PM",849
"Feb 5, 2025, 9PM",1010
"Feb 5, 2025, 10PM",1060
"Feb 5, 2025, 11PM",793
"Feb 6, 2025, 12AM",342
"Feb 6, 2025, 1AM",163
"Feb 6, 2025, 2AM",96
"Feb 6, 2025, 3AM",61
"Feb 6, 2025, 4AM",54
"Feb 6, 2025, 5AM",46
"Feb 6, 2025, 6AM",129
"Feb 6, 2025, 7AM",92
"Feb 6, 2025, 8AM",323
"Feb 6, 2025, 9AM",488
"Feb 6, 2025, 10AM",662
"Feb 6, 2025, 11AM",822
"Feb 6, 2025, 12PM",861
"Feb 6, 2025, 1PM",718
"Feb 6, 2025, 2PM",624
"Feb 6, 2025, 3PM",688
"Feb 6, 2025, 4PM",978
"Feb 6, 2025, 5PM",1047
"Feb 6, 2025, 6PM",825
"Feb 6, 2025, 7PM",754
"Feb 6, 2025, 8PM",996
"Feb 6, 2025, 9PM",1151
"Feb 6, 2025, 10PM",879
"Feb 6, 2025, 11PM",673
"Feb 7, 2025, 12AM",459
"Feb 7, 2025, 1AM",269
"Feb 7, 2025, 2AM",107
"Feb 7, 2025, 3AM",90
"Feb 7, 2025, 4AM",35
"Feb 7, 2025, 5AM",110
"Feb 7, 2025, 6AM",123
"Feb 7, 2025, 7AM",194
"Feb 7, 2025, 8AM",352
"Feb 7, 2025, 9AM",594
"Feb 7, 2025, 10AM",741
"Feb 7, 2025, 11AM",780
"Feb 7, 2025, 12PM",979
"Feb 7, 2025, 1PM",846
"Feb 7, 2025, 2PM",849
"Feb 7, 2025, 3PM",1111
"Feb 7, 2025, 4PM",1211
"Feb 7, 2025, 5PM",903
"Feb 7, 2025, 6PM",846
"Feb 7, 2025, 7PM",908
"Feb 7, 2025, 8PM",942
"Feb 7, 2025, 9PM",839
"Feb 7, 2025, 10PM",801
"Feb 7, 2025, 11PM",857
"Feb 8, 2025, 12AM",485
"Feb 8, 2025, 1AM",278
"Feb 8, 2025, 2AM",163
"Feb 8, 2025, 3AM",157
"Feb 8, 2025, 4AM",78
"Feb 8, 2025, 5AM",47
"Feb 8, 2025, 6AM",54
"Feb 8, 2025, 7AM",177
"Feb 8, 2025, 8AM",304
"Feb 8, 2025, 9AM",434
"Feb 8, 2025, 10AM",443
"Feb 8, 2025, 11AM",738
"Feb 8, 2025, 12PM",724
"Feb 8, 2025, 1PM",622
"Feb 8, 2025, 2PM",867
"Feb 8, 2025, 3PM",956
"Feb 8, 2025, 4PM",800
"Feb 8, 2025, 5PM",966
"Feb 8, 2025, 6PM",834
"Feb 8, 2025, 7PM",991
"Feb 8, 2025, 8PM",1016
"Feb 8, 2025, 9PM",1120
"Feb 8, 2025, 10PM",1193
"Feb 8, 2025, 11PM",725
"Feb 9, 2025, 12AM",573
"Feb 9, 2025, 1AM",235
"Feb 9, 2025, 2AM",291
"Feb 9, 2025, 3AM",117
"Feb 9, 2025, 4AM",113
"Feb 9, 2025, 5AM",111
"Feb 9, 2025, 6AM",97
"Feb 9, 2025, 7AM",167
"Feb 9, 2025, 8AM",324
"Feb 9, 2025, 9AM",889
"Feb 9, 2025, 10AM",750
"Feb 9, 2025, 11AM",746
"Feb 9, 2025, 12PM",740
"Feb 9, 2025, 1PM",752
"Feb 9, 2025, 2PM",915
"Feb 9, 2025, 3PM",779
"Feb 9, 2025, 4PM",1155
"Feb 9, 2025, 5PM",941
"Feb 9, 2025, 6PM",1199
"Feb 9, 2025, 7PM",1158
"Feb 9, 2025, 8PM",1327
"Feb 9, 2025, 9PM",1349
"Feb 9, 2025, 10PM",1216
"Feb 9, 2025, 11PM",961
"Feb 10, 2025, 12AM",555
"Feb 10, 2025, 1AM",230
"Feb 10, 2025, 2AM",78
"Feb 10, 2025, 3AM",87
"Feb 10, 2025, 4AM",86
"Feb 10, 2025, 5AM",67
"Feb 10, 2025, 6AM",85
"Feb 10, 2025, 7AM",220
"Feb 10, 2025, 8AM",393
"Feb 10, 2025, 9AM",770
"Feb 10, 2025, 10AM",805
"Feb 10, 2025, 11AM",1064
"Feb 10, 2025, 12PM",958
"Feb 10, 2025, 1PM",862
"Feb 10, 2025, 2PM",1069
"Feb 10, 2025, 3PM",1062
"Feb 10, 2025, 4PM",1069
"Feb 10, 2025, 5PM",1144
"Feb 10, 2025, 6PM",1076
"Feb 10, 2025, 7PM",864
"Feb 10, 2025, 8PM",986
"Feb 10, 2025, 9PM",1101
"Feb 10, 2025, 10PM",1133
"Feb 10, 2025, 11PM",818
"Feb 11, 2025, 12AM",451
"Feb 11, 2025, 1AM",304
"Feb 11, 2025, 2AM",93
"Feb 11, 2025, 3AM",56
"Feb 11, 2025, 4AM",42
"Feb 11, 2025, 5AM",31
"Feb 11, 2025, 6AM",99
"Feb 11, 2025, 7AM",237
"Feb 11, 2025, 8AM",471
"Feb 11, 2025, 9AM",747
"Feb 11, 2025, 10AM",867
"Feb 11, 2025, 11AM",1243
"Feb 11, 2025, 12PM",1102
"Feb 11, 2025, 1PM",685
"Feb 11, 2025, 2PM",1039
"Feb 11, 2025, 3PM",1066
"Feb 11, 2025, 4PM",859
"Feb 11, 2025, 5PM",908
"Feb 11, 2025, 6PM",774
"Feb 11, 2025, 7PM",863
"Feb 11, 2025, 8PM",851
"Feb 11, 2025, 9PM",1136
"Feb 11, 2025, 10PM",1181
"Feb 11, 2025, 11PM",887
"Feb 12, 2025, 12AM",465
"Feb 12, 2025, 1AM",258
"Feb 12, 2025, 2AM",157
"Feb 12, 2025, 3AM",120
"Feb 12, 2025, 4AM",74
"Feb 12, 2025, 5AM",46
"Feb 12, 2025, 6AM",74
"Feb 12, 2025, 7AM",200
"Feb 12, 2025, 8AM",454
"Feb 12, 2025, 9AM",629
"Feb 12, 2025, 10AM",797
"Feb 12, 2025, 11AM",890
"Feb 12, 2025, 12PM",621
"Feb 12, 2025, 1PM",639
"Feb 12, 2025, 2PM",890
"Feb 12, 2025, 3PM",834
"Feb 12, 2025, 4PM",886
"Feb 12, 2025, 5PM",984
"Feb 12, 2025, 6PM",853
"Feb 12, 2025, 7PM",959
"Feb 12, 2025, 8PM",741
"Feb 12, 2025, 9PM",1018
"Feb 12, 2025, 10PM",820
"Feb 12, 2025, 11PM",662
"Feb 13, 2025, 12AM",487
"Feb 13, 2025, 1AM",228
"Feb 13, 2025, 2AM",105
"Feb 13, 2025, 3AM",117
"Feb 13, 2025, 4AM",30
"Feb 13, 2025, 5AM",48
"Feb 13, 2025, 6AM",134
"Feb 13, 2025, 7AM",221
"Feb 13, 2025, 8AM",370
"Feb 13, 2025, 9AM",578
"Feb 13, 2025, 10AM",667
"Feb 13, 2025, 11AM",756
"Feb 13, 2025, 12PM",976
"Feb 13, 2025, 1PM",761
"Feb 13, 2025, 2PM",754
"Feb 13, 2025, 3PM",872
"Feb 13, 2025, 4PM",823
"Feb 13, 2025, 5PM",883
"Feb 13, 2025, 6PM",1007
"Feb 13, 2025, 7PM",916
"Feb 13, 2025, 8PM",832
"Feb 13, 2025, 9PM",1051
"Feb 13, 2025, 10PM",1005
"Feb 13, 2025, 11PM",711
"Feb 14, 2025, 12AM",470
"Feb 14, 2025, 1AM",148
"Feb 14, 2025, 2AM",96
"Feb 14, 2025, 3AM",101
"Feb 14, 2025, 4AM",38
"Feb 14, 2025, 5AM",92
"Feb 14, 2025, 6AM",94
"Feb 14, 2025, 7AM",183
"Feb 14, 2025, 8AM",327
"Feb 14, 2025, 9AM",619
"Feb 14, 2025, 10AM",795
"Feb 14, 2025, 11AM",804
"Feb 14, 2025, 12PM",803
"Feb 14, 2025, 1PM",689
"Feb 14, 2025, 2PM",755
"Feb 14, 2025, 3PM",922
"Feb 14, 2025, 4PM",926
"Feb 14, 2025, 5PM",802
"Feb 14, 2025, 6PM",750
"Feb 14, 2025, 7PM",799
"Feb 14, 2025, 8PM",724
"Feb 14, 2025, 9PM",876
"Feb 14, 2025, 10PM",819
"Feb 14, 2025, 11PM",759
"Feb 15, 2025, 12AM",522
"Feb 15, 2025, 1AM",234
"Feb 15, 2025, 2AM",105
"Feb 15, 2025, 3AM",118
"Feb 15, 2025, 4AM",66
"Feb 15, 2025, 5AM",55
"Feb 15, 2025, 6AM",58
"Feb 15, 2025, 7AM",168
"Feb 15, 2025, 8AM",352
"Feb 15, 2025, 9AM",545
"Feb 15, 2025, 10AM",590
"Feb 15, 2025, 11AM",702
"Feb 15, 2025, 12PM",720
"Feb 15, 2025, 1PM",776
"Feb 15, 2025, 2PM",954
"Feb 15, 2025, 3PM",765
"Feb 15, 2025, 4PM",654
"Feb 15, 2025, 5PM",908
"Feb 15, 2025, 6PM",821
"Feb 15, 2025, 7PM",913
"Feb 15, 2025, 8PM",840
"Feb 15, 2025, 9PM",932
"Feb 15, 2025, 10PM",928
"Feb 15, 2025, 11PM",841
"Feb 16, 2025, 12AM",498
"Feb 16, 2025, 1AM",232
"Feb 16, 2025, 2AM",125
"Feb 16, 2025, 3AM",102
"Feb 16, 2025, 4AM",104
"Feb 16, 2025, 5AM",61
"Feb 16, 2025, 6AM",79
"Feb 16, 2025, 7AM",153
"Feb 16, 2025, 8AM",250
"Feb 16, 2025, 9AM",394
"Feb 16, 2025, 10AM",649
"Feb 16, 2025, 11AM",681
"Feb 16, 2025, 12PM",727
"Feb 16, 2025, 1PM",766
"Feb 16, 2025, 2PM",1090
"Feb 16, 2025, 3PM",794
"Feb 16, 2025, 4PM",734
"Feb 16, 2025, 5PM",852
"Feb 16, 2025, 6PM",936
"Feb 16, 2025, 7PM",1040
"Feb 16, 2025, 8PM",878
"Feb 16, 2025, 9PM",1142
"Feb 16, 2025, 10PM",1214
"Feb 16, 2025, 11PM",984
"Feb 17, 2025, 12AM",550
"Feb 17, 2025, 1AM",243
"Feb 17, 2025, 2AM",111
"Feb 17, 2025, 3AM",49
"Feb 17, 2025, 4AM",71
"Feb 17, 2025, 5AM",63
"Feb 17, 2025, 6AM",69
"Feb 17, 2025, 7AM",270
"Feb 17, 2025, 8AM",373
"Feb 17, 2025, 9AM",558
"Feb 17, 2025, 10AM",667
"Feb 17, 2025, 11AM",606
"Feb 17, 2025, 12PM",635
"Feb 17, 2025, 1PM",728
"Feb 17, 2025, 2PM",838
"Feb 17, 2025, 3PM",776
"Feb 17, 2025, 4PM",712
"Feb 17, 2025, 5PM",744
"Feb 17, 2025, 6PM",869
"Feb 17, 2025, 7PM",646
"Feb 17, 2025, 8PM",726
"Feb 17, 2025, 9PM",1053
"Feb 17, 2025, 10PM",753
"Feb 17, 2025, 11PM",619
"Feb 18, 2025, 12AM",429
"Feb 18, 2025, 1AM",136
"Feb 18, 2025, 2AM",47
"Feb 18, 2025, 3AM",78
"Feb 18, 2025, 4AM",19
"Feb 18, 2025, 5AM",42
"Feb 18, 2025, 6AM",69
"Feb 18, 2025, 7AM",201
"Feb 18, 2025, 8AM",312
"Feb 18, 2025, 9AM",610
"Feb 18, 2025, 10AM",651
"Feb 18, 2025, 11AM",732
"Feb 18, 2025, 12PM",810
"Feb 18, 2025, 1PM",753
"Feb 18, 2025, 2PM",711
"Feb 18, 2025, 3PM",852
"Feb 18, 2025, 4PM",836
"Feb 18, 2025, 5PM",686
"Feb 18, 2025, 6PM",722
"Feb 18, 2025, 7PM",908
"Feb 18, 2025, 8PM",614
"Feb 18, 2025, 9PM",888
"Feb 18, 2025, 10PM",916
"Feb 18, 2025, 11PM",802
"Feb 19, 2025, 12AM",428
"Feb 19, 2025, 1AM",238
"Feb 19, 2025, 2AM",63
"Feb 19, 2025, 3AM",78
"Feb 19, 2025, 4AM",48
"Feb 19, 2025, 5AM",55
"Feb 19, 2025, 6AM",60
"Feb 19, 2025, 7AM",163
"Feb 19, 2025, 8AM",268
"Feb 19, 2025, 9AM",454
"Feb 19, 2025, 10AM",598
"Feb 19, 2025, 11AM",777
"Feb 19, 2025, 12PM",632
"Feb 19, 2025, 1PM",720
"Feb 19, 2025, 2PM",743
"Feb 19, 2025, 3PM",792
"Feb 19, 2025, 4PM",751
"Feb 19, 2025, 5PM",651
"Feb 19, 2025, 6PM",666
"Feb 19, 2025, 7PM",699
"Feb 19, 2025, 8PM",556
"Feb 19, 2025, 9PM",702
"Feb 19, 2025, 10PM",862
"Feb 19, 2025, 11PM",784
"Feb 20, 2025, 12AM",433
"Feb 20, 2025, 1AM",194
"Feb 20, 2025, 2AM",56
"Feb 20, 2025, 3AM",141
"Feb 20, 2025, 4AM",46
"Feb 20, 2025, 5AM",39
"Feb 20, 2025, 6AM",69
"Feb 20, 2025, 7AM",175
"Feb 20, 2025, 8AM",358
"Feb 20, 2025, 9AM",521
"Feb 20, 2025, 10AM",648
"Feb 20, 2025, 11AM",767
"Feb 20, 2025, 12PM",835
"Feb 20, 2025, 1PM",750
"Feb 20, 2025, 2PM",756
"Feb 20, 2025, 3PM",811
"Feb 20, 2025, 4PM",772
"Feb 20, 2025, 5PM",943
"Feb 20, 2025, 6PM",711
"Feb 20, 2025, 7PM",704
"Feb 20, 2025, 8PM",865
"Feb 20, 2025, 9PM",1008
"Feb 20, 2025, 10PM",992
"Feb 20, 2025, 11PM",736
"Feb 21, 2025, 12AM",459
"Feb 21, 2025, 1AM",187
"Feb 21, 2025, 2AM",130
"Feb 21, 2025, 3AM",58
"Feb 21, 2025, 4AM",74
"Feb 21, 2025, 5AM",85
"Feb 21, 2025, 6AM",107
"Feb 21, 2025, 7AM",177
"Feb 21, 2025, 8AM",450
"Feb 21, 2025, 9AM",594
"Feb 21, 2025, 10AM",828
"Feb 21, 2025, 11AM",957
"Feb 21, 2025, 12PM",874
"Feb 21, 2025, 1PM",725
"Feb 21, 2025, 2PM",778
"Feb 21, 2025, 3PM",855
"Feb 21, 2025, 4PM",799
"Feb 21, 2025, 5PM",701
"Feb 21, 2025, 6PM",919
"Feb 21, 2025, 7PM",762
"Feb 21, 2025, 8PM",728
"Feb 21, 2025, 9PM",1129
"Feb 21, 2025, 10PM",847
"Feb 21, 2025, 11PM",677
"Feb 22, 2025, 12AM",412
"Feb 22, 2025, 1AM",192
"Feb 22, 2025, 2AM",97
"Feb 22, 2025, 3AM",71
"Feb 22, 2025, 4AM",53
"Feb 22, 2025, 5AM",24
"Feb 22, 2025, 6AM",113
"Feb 22, 2025, 7AM",148
"Feb 22, 2025, 8AM",272
"Feb 22, 2025, 9AM",511
"Feb 22, 2025, 10AM",440
"Feb 22, 2025, 11AM",688
"Feb 22, 2025, 12PM",524
"Feb 22, 2025, 1PM",475
"Feb 22, 2025, 2PM",602
"Feb 22, 2025, 3PM",655
"Feb 22, 2025, 4PM",696
"Feb 22, 2025, 5PM",653
"Feb 22, 2025, 6PM",746
"Feb 22, 2025, 7PM",785
"Feb 22, 2025, 8PM",583
"Feb 22, 2025, 9PM",785
"Feb 22, 2025, 10PM",885
"Feb 22, 2025, 11PM",804
"Feb 23, 2025, 12AM",740
"Feb 23, 2025, 1AM",191
"Feb 23, 2025, 2AM",141
"Feb 23, 2025, 3AM",67
"Feb 23, 2025, 4AM",25
"Feb 23, 2025, 5AM",59
"Feb 23, 2025, 6AM",84
"Feb 23, 2025, 7AM",86
"Feb 23, 2025, 8AM",226
"Feb 23, 2025, 9AM",386
"Feb 23, 2025, 10AM",568
"Feb 23, 2025, 11AM",659
"Feb 23, 2025, 12PM",553
"Feb 23, 2025, 1PM",568
"Feb 23, 2025, 2PM",700
"Feb 23, 2025, 3PM",582
"Feb 23, 2025, 4PM",692
"Feb 23, 2025, 5PM",781
"Feb 23, 2025, 6PM",860
"Feb 23, 2025, 7PM",790
"Feb 23, 2025, 8PM",716
"Feb 23, 2025, 9PM",992
"Feb 23, 2025, 10PM",874
"Feb 23, 2025, 11PM",554
"Feb 24, 2025, 12AM",344
"Feb 24, 2025, 1AM",211
"Feb 24, 2025, 2AM",39
"Feb 24, 2025, 3AM",76
"Feb 24, 2025, 4AM",31
"Feb 24, 2025, 5AM",51
"Feb 24, 2025, 6AM",94
"Feb 24, 2025, 7AM",117
"Feb 24, 2025, 8AM",340
"Feb 24, 2025, 9AM",460
"Feb 24, 2025, 10AM",499
"Feb 24, 2025, 11AM",683
"Feb 24, 2025, 12PM",521
"Feb 24, 2025, 1PM",586
"Feb 24, 2025, 2PM",617
"Feb 24, 2025, 3PM",588
"Feb 24, 2025, 4PM",702
"Feb 24, 2025, 5PM",731
"Feb 24, 2025, 6PM",656
"Feb 24, 2025, 7PM",567
"Feb 24, 2025, 8PM",606
"Feb 24, 2025, 9PM",733
"Feb 24, 2025, 10PM",760
"Feb 24, 2025, 11PM",583
"Feb 25, 2025, 12AM",314
"Feb 25, 2025, 1AM",115
"Feb 25, 2025, 2AM",36
"Feb 25, 2025, 3AM",52
"Feb 25, 2025, 4AM",16
"Feb 25, 2025, 5AM",43
"Feb 25, 2025, 6AM",53
"Feb 25, 2025, 7AM",142
"Feb 25, 2025, 8AM",321
"Feb 25, 2025, 9AM",414
"Feb 25, 2025, 10AM",474
"Feb 25, 2025, 11AM",746
"Feb 25, 2025, 12PM",775
"Feb 25, 2025, 1PM",636
"Feb 25, 2025, 2PM",747
"Feb 25, 2025, 3PM",622
"Feb 25, 2025, 4PM",530
"Feb 25, 2025, 5PM",692
"Feb 25, 2025, 6PM",697
"Feb 25, 2025, 7PM",544
"Feb 25, 2025, 8PM",645
"Feb 25, 2025, 9PM",860
"Feb 25, 2025, 10PM",708
"Feb 25, 2025, 11PM",577
"Feb 26, 2025, 12AM",384
"Feb 26, 2025, 1AM",140
"Feb 26, 2025, 2AM",68
"Feb 26, 2025, 3AM",52
"Feb 26, 2025, 4AM",39
"Feb 26, 2025, 5AM",14
"Feb 26, 2025, 6AM",61
"Feb 26, 2025, 7AM",80
"Feb 26, 2025, 8AM",278
"Feb 26, 2025, 9AM",329
"Feb 26, 2025, 10AM",635
"Feb 26, 2025, 11AM",746
"Feb 26, 2025, 12PM",710
"Feb 26, 2025, 1PM",569
"Feb 26, 2025, 2PM",873
"Feb 26, 2025, 3PM",691
"Feb 26, 2025, 4PM",638
"Feb 26, 2025, 5PM",522
"Feb 26, 2025, 6PM",455
"Feb 26, 2025, 7PM",517
"Feb 26, 2025, 8PM",601
"Feb 26, 2025, 9PM",728
"Feb 26, 2025, 10PM",723
"Feb 26, 2025, 11PM",749
"Feb 27, 2025, 12AM",291
"Feb 27, 2025, 1AM",97
"Feb 27, 2025, 2AM",78
"Feb 27, 2025, 3AM",42
"Feb 27, 2025, 4AM",34
"Feb 27, 2025, 5AM",46
"Feb 27, 2025, 6AM",70
"Feb 27, 2025, 7AM",128
"Feb 27, 2025, 8AM",213
"Feb 27, 2025, 9AM",301
"Feb 27, 2025, 10AM",443
"Feb 27, 2025, 11AM",686
"Feb 27, 2025, 12PM",574
"Feb 27, 2025, 1PM",652
"Feb 27, 2025, 2PM",806
"Feb 27, 2025, 3PM",637
"Feb 27, 2025, 4PM",734
"Feb 27, 2025, 5PM",700
"Feb 27, 2025, 6PM",661
"Feb 27, 2025, 7PM",601
"Feb 27, 2025, 8PM",592
"Feb 27, 2025, 9PM",697
"Feb 27, 2025, 10PM",723
"Feb 27, 2025, 11PM",720
"Feb 28, 2025, 12AM",290
"Feb 28, 2025, 1AM",171
"Feb 28, 2025, 2AM",98
"Feb 28, 2025, 3AM",37
"Feb 28, 2025, 4AM",46
"Feb 28, 2025, 5AM",55
"Feb 28, 2025, 6AM",53
"Feb 28, 2025, 7AM",125
"Feb 28, 2025, 8AM",199
"Feb 28, 2025, 9AM",455
"Feb 28, 2025, 10AM",455
"Feb 28, 2025, 11AM",588
"Feb 28, 2025, 12PM",611
"Feb 28, 2025, 1PM",538
"Feb 28, 2025, 2PM",568
"Feb 28, 2025, 3PM",529
"Feb 28, 2025, 4PM",561
"Feb 28, 2025, 5PM",657
"Feb 28, 2025, 6PM",584
"Feb 28, 2025, 7PM",568
"Feb 28, 2025, 8PM",619
"Feb 28, 2025, 9PM",697
"Feb 28, 2025, 10PM",486
"Feb 28, 2025, 11PM",513
"Mar 1, 2025, 12AM",377
"Mar 1, 2025, 1AM",176
"Mar 1, 2025, 2AM",131
"Mar 1, 2025, 3AM",24
"Mar 1, 2025, 4AM",13
"Mar 1, 2025, 5AM",21
"Mar 1, 2025, 6AM",100
"Mar 1, 2025, 7AM",64
"Mar 1, 2025, 8AM",263
"Mar 1, 2025, 9AM",313
"Mar 1, 2025, 10AM",419
"Mar 1, 2025, 11AM",352
"Mar 1, 2025, 12PM",451
"Mar 1, 2025, 1PM",431
"Mar 1, 2025, 2PM",751
"Mar 1, 2025, 3PM",599
"Mar 1, 2025, 4PM",497
"Mar 1, 2025, 5PM",482
"Mar 1, 2025, 6PM",548
"Mar 1, 2025, 7PM",713
"Mar 1, 2025, 8PM",841
"Mar 1, 2025, 9PM",731
"Mar 1, 2025, 10PM",815
"Mar 1, 2025, 11PM",541
"Mar 2, 2025, 12AM",406
"Mar 2, 2025, 1AM",159
"Mar 2, 2025, 2AM",77
"Mar 2, 2025, 3AM",43
"Mar 2, 2025, 4AM",43
"Mar 2, 2025, 5AM",41
"Mar 2, 2025, 6AM",19
"Mar 2, 2025, 7AM",159
"Mar 2, 2025, 8AM",267
"Mar 2, 2025, 9AM",255
"Mar 2, 2025, 10AM",492
"Mar 2, 2025, 11AM",460
"Mar 2, 2025, 12PM",584
"Mar 2, 2025, 1PM",499
"Mar 2, 2025, 2PM",636
"Mar 2, 2025, 3PM",626
"Mar 2, 2025, 4PM",654
"Mar 2, 2025, 5PM",739
"Mar 2, 2025, 6PM",780
"Mar 2, 2025, 7PM",667
"Mar 2, 2025, 8PM",663
"Mar 2, 2025, 9PM",1055
"Mar 2, 2025, 10PM",826
"Mar 2, 2025, 11PM",638
"Mar 3, 2025, 12AM",353
"Mar 3, 2025, 1AM",101
"Mar 3, 2025, 2AM",86
"Mar 3, 2025, 3AM",103
"Mar 3, 2025, 4AM",43
"Mar 3, 2025, 5AM",45
"Mar 3, 2025, 6AM",27
"Mar 3, 2025, 7AM",98
"Mar 3, 2025, 8AM",223
"Mar 3, 2025, 9AM",490
"Mar 3, 2025, 10AM",645
"Mar 3, 2025, 11AM",724
"Mar 3, 2025, 12PM",617
"Mar 3, 2025, 1PM",632
"Mar 3, 2025, 2PM",766
"Mar 3, 2025, 3PM",690
"Mar 3, 2025, 4PM",733
"Mar 3, 2025, 5PM",755
"Mar 3, 2025, 6PM",806
"Mar 3, 2025, 7PM",688
"Mar 3, 2025, 8PM",598
"Mar 3, 2025, 9PM",890
"Mar 3, 2025, 10PM",905
"Mar 3, 2025, 11PM",620
"Mar 4, 2025, 12AM",320
"Mar 4, 2025, 1AM",161
"Mar 4, 2025, 2AM",117
"Mar 4, 2025, 3AM",81
"Mar 4, 2025, 4AM",46
"Mar 4, 2025, 5AM",32
"Mar 4, 2025, 6AM",57
"Mar 4, 2025, 7AM",115
"Mar 4, 2025, 8AM",206
"Mar 4, 2025, 9AM",295
"Mar 4, 2025, 10AM",327
"Mar 4, 2025, 11AM",628
"Mar 4, 2025, 12PM",643
"Mar 4, 2025, 1PM",437
"Mar 4, 2025, 2PM",473
"Mar 4, 2025, 3PM",668
"Mar 4, 2025, 4PM",733
"Mar 4, 2025, 5PM",638
"Mar 4, 2025, 6PM",795
"Mar 4, 2025, 7PM",835
"Mar 4, 2025, 8PM",740
"Mar 4, 2025, 9PM",616
"Mar 4, 2025, 10PM",744
"Mar 4, 2025, 11PM",520
"Mar 5, 2025, 12AM",263
"Mar 5, 2025, 1AM",127
"Mar 5, 2025, 2AM",97
"Mar 5, 2025, 3AM",50
"Mar 5, 2025, 4AM",24
"Mar 5, 2025, 5AM",35
"Mar 5, 2025, 6AM",73
"Mar 5, 2025, 7AM",82
"Mar 5, 2025, 8AM",298
"Mar 5, 2025, 9AM",426
"Mar 5, 2025, 10AM",654
"Mar 5, 2025, 11AM",606
"Mar 5, 2025, 12PM",775
"Mar 5, 2025, 1PM",654
"Mar 5, 2025, 2PM",718
"Mar 5, 2025, 3PM",807
"Mar 5, 2025, 4PM",753
"Mar 5, 2025, 5PM",881
"Mar 5, 2025, 6PM",730
"Mar 5, 2025, 7PM",704
"Mar 5, 2025, 8PM",627
"Mar 5, 2025, 9PM",830
"Mar 5, 2025, 10PM",713
"Mar 5, 2025, 11PM",633
"Mar 6, 2025, 12AM",371
"Mar 6, 2025, 1AM",90
"Mar 6, 2025, 2AM",76
"Mar 6, 2025, 3AM",22
"Mar 6, 2025, 4AM",44
